Auth. Code,Tax Type,Start Date,End Date,Coterm. Valid,Reg. Valid,Supp. Valid,Vac. Valid,Cum. Valid,Daily Factor,Additional Tax,Tax Disposition,Mandatory,PSR Proc. Flag,EIC Cert
420444,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420445,1,20100101,0,1,1,0,1,0,0,0,0,1,0,0
420445,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420446,1,20050701,0,1,1,0,1,0,0,0,0,1,1,0
420447,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420447,84,20180101,0,1,1,2,2,2,0,3,1,1,0,0
420448,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420448,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420449,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420449,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420450,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420450,84,20120101,0,1,1,2,2,2,0,3,1,1,0,0
420451,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420451,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420452,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420452,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420453,1,19980424,0,1,1,0,1,0,0,0,0,1,1,0
420453,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420454,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420454,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420455,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420455,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420456,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420456,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420457,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420457,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420458,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420459,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420459,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420460,1,20120104,0,1,1,0,1,0,0,0,0,1,1,0
420460,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420461,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420461,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420462,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420463,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420463,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420464,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420464,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420465,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420465,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420466,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420467,1,20120101,0,1,1,0,1,0,0,0,0,1,1,0
420468,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420469,1,20110101,0,1,1,0,1,0,0,0,0,1,0,0
420469,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420470,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420470,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420471,1,20160101,0,1,1,0,1,0,0,0,0,1,0,0
420472,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420472,84,20150101,0,1,1,2,2,2,0,0,1,1,0,0
420473,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420473,84,20140101,0,1,1,2,2,2,0,0,1,1,0,0
420474,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420474,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420475,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420475,84,20160101,0,1,1,2,2,2,0,0,1,1,0,0
420476,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420476,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420477,1,20120104,0,1,1,0,1,0,0,0,0,1,1,0
420477,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420478,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420478,84,20080101,0,1,1,2,2,2,0,1,1,1,0,0
420479,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420479,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420480,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420480,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420481,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420481,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420482,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420482,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420483,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420483,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420484,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420484,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420485,1,20060101,0,1,1,0,1,0,0,0,0,1,1,0
420485,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420486,1,19980424,0,1,1,0,1,0,0,0,0,1,1,0
420486,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420487,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420488,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420488,84,20160101,0,1,1,2,2,2,0,0,1,1,0,0
420489,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420490,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420491,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420491,84,20120101,0,1,1,2,2,2,0,0,1,1,0,0
420492,1,19981231,0,1,1,0,1,0,0,0,0,1,1,0
420493,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420493,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420494,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420494,84,20120101,0,1,1,2,2,2,0,0,1,1,0,0
420495,1,20070701,0,1,1,0,1,0,0,0,0,1,0,0
420495,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420496,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420497,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420497,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420498,1,20100701,0,1,1,0,1,0,0,0,0,1,0,0
420498,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420499,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420500,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420500,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420501,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420502,1,20050701,0,1,1,0,1,0,0,0,0,1,1,0
420503,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420503,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420504,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420505,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420505,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420506,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420507,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420507,84,20100101,0,1,1,2,2,2,0,0,1,1,0,0
420508,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420508,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420509,1,20130101,0,1,1,0,1,0,0,0,0,1,1,0
420510,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420510,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420511,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420511,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420512,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420512,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420513,1,20180101,0,1,1,0,1,0,0,0,0,1,1,0
420513,84,20190101,0,1,1,2,2,2,0,3,1,1,0,0
420514,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420514,84,20130101,0,1,1,2,2,2,0,0,1,1,0,0
420515,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420515,84,20120101,0,1,1,2,2,2,0,3,1,1,0,0
420516,1,19980424,0,1,1,0,1,0,0,0,0,1,1,0
420516,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420517,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420518,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420518,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420519,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420519,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420520,1,20120104,0,1,1,0,1,0,0,0,0,1,1,0
420520,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420521,1,20060101,0,1,1,0,1,0,0,0,0,1,1,0
420521,84,20120101,0,1,1,2,2,2,0,0,1,1,0,0
420522,1,20050701,0,1,1,0,1,0,1,0,0,1,1,0
420522,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420523,1,20060401,0,1,1,0,1,0,0,0,0,1,1,0
420523,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420524,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420525,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420526,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420526,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420527,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420527,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420528,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420528,84,20120101,0,1,1,2,2,2,0,3,1,1,0,0
420529,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420529,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420530,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420530,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420531,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420531,84,20120101,0,1,1,2,2,2,0,0,1,1,0,0
420532,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420532,84,20120101,0,1,1,2,2,2,0,3,1,1,0,0
420533,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420533,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420534,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420534,84,20110101,0,1,1,2,2,2,0,0,1,1,0,0
420535,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420536,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420536,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420537,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420537,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420538,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420538,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420539,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420539,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420540,1,20120101,0,1,1,0,1,0,0,0,0,0,0,0
420540,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420541,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420541,84,20150101,0,1,1,2,2,2,0,0,1,1,0,0
420542,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420542,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420543,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420543,84,20130101,0,1,1,2,2,2,0,3,1,1,0,0
420544,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420544,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420545,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420545,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420546,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420546,84,20130101,0,1,1,2,2,2,0,0,1,1,0,0
420547,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420547,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420548,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420548,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420549,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420549,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420550,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420550,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420551,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420551,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420552,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420552,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420553,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420553,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420554,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420554,84,20110101,0,1,1,2,2,2,0,0,1,1,0,0
420555,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420556,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420556,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420557,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420558,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420558,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420559,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420560,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420560,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420561,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420561,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420562,1,19980424,0,1,1,0,1,0,0,0,0,1,1,0
420562,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420563,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420563,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420564,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420564,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420565,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420565,84,20110101,0,1,1,2,2,2,0,0,1,1,0,0
420566,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420567,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420568,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420568,84,20050101,0,1,1,2,2,2,0,0,1,1,1,0
420569,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420569,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420570,1,20140401,0,1,1,0,1,0,0,0,0,1,1,0
420570,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420571,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420571,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420572,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420572,84,20110101,0,1,1,2,2,2,0,0,1,1,0,0
420573,1,20040701,0,1,1,0,1,0,0,0,0,1,1,0
420574,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420575,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420576,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420576,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420577,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420577,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420578,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420578,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420579,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420579,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420580,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420580,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420581,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420582,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420582,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420583,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420583,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420584,1,20120104,0,1,1,0,1,0,0,0,0,1,1,0
420584,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420585,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420585,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420586,1,20060101,0,1,1,0,1,0,0,0,0,1,1,0
420586,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420587,1,20070701,0,1,1,0,1,0,0,0,0,1,0,0
420587,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420588,1,20040701,0,1,1,0,1,0,0,0,0,1,1,0
420588,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420589,1,20040701,0,1,1,0,1,0,0,0,0,1,1,0
420590,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420590,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420591,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420591,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420592,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420592,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420593,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420594,1,19970514,0,1,1,0,1,0,0,0,0,1,1,0
420594,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420595,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420595,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420596,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420596,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420597,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420597,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420598,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420598,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420599,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420599,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420600,1,20060101,0,1,1,0,1,0,0,0,0,1,1,0
420600,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420601,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420602,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420603,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420604,1,19980424,0,1,1,0,1,0,0,0,0,1,1,0
420605,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420605,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420606,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420607,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420607,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420608,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420608,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420609,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420609,84,20180101,0,1,1,2,2,2,0,3,1,1,0,0
420610,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420610,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420611,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420611,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420612,1,20000701,0,1,1,0,1,0,0,0,0,1,1,0
420613,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420614,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420615,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420616,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420616,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420617,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420617,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420618,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420618,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420619,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420619,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420620,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420620,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420621,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420621,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420622,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420622,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420623,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420623,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420624,1,20040101,0,1,1,0,1,0,0,0,0,1,1,0
420624,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420625,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420625,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420626,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420627,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420628,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420628,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420629,1,20080701,0,1,1,0,1,0,0,0,0,1,0,0
420629,84,20160101,0,1,1,2,2,2,0,3,1,1,1,0
420631,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420631,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420632,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420632,84,20150101,0,1,1,2,2,2,0,3,1,1,0,0
420633,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420633,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420634,1,20120104,0,1,1,0,1,0,0,0,0,1,1,0
420634,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420635,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420635,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420636,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420636,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420637,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420637,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420638,1,20180301,0,1,1,0,1,0,0,0,0,1,1,0
420638,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420639,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420639,84,20090101,0,1,1,2,2,2,0,0,1,1,0,0
420640,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420640,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420641,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420641,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420642,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420642,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420643,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420643,84,20090101,0,1,1,2,2,2,0,3,1,1,0,0
420644,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420645,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420645,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420646,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420646,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420647,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420648,1,20010101,0,1,1,0,1,0,0,0,0,1,0,0
420649,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420649,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420650,1,20130101,0,1,1,0,1,0,0,0,0,1,1,0
420650,84,20100101,0,1,1,2,2,2,0,0,1,1,0,0
420651,1,20000101,0,1,1,0,1,0,0,0,0,1,1,0
420651,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420652,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420652,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420653,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420653,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420654,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420654,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420655,1,20120104,0,1,1,0,1,0,0,0,0,1,1,0
420655,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420656,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420656,84,20080101,0,1,1,2,2,2,0,1,1,1,0,0
420657,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420657,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420658,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420658,84,20110101,0,1,1,2,2,2,0,0,1,1,0,0
420659,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420659,84,20130101,0,1,1,2,2,2,0,0,1,1,0,0
420660,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420660,84,20130101,0,1,1,2,2,2,0,0,1,1,0,0
420661,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420661,84,20100101,0,1,1,2,2,2,0,0,1,1,0,0
420662,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420663,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420663,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420664,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420664,84,20120101,0,1,1,2,2,2,0,3,1,1,0,0
420665,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420665,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420666,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420666,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420667,1,19940701,0,1,1,0,1,0,0,0,0,1,1,0
420667,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420668,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420669,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420669,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420670,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420671,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420672,1,20120101,0,1,1,0,1,0,0,0,0,1,0,0
420673,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420673,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420674,1,20040101,0,1,1,0,1,0,0,0,0,1,1,0
420674,84,20080101,0,1,1,2,2,2,0,0,1,1,0,0
420675,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420675,84,20080101,0,1,1,2,2,2,0,3,1,1,0,0
420676,1,20030701,0,1,1,0,1,0,0,0,0,1,1,0
420676,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420677,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420677,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420678,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420679,1,19931031,0,1,1,0,1,0,0,0,0,1,1,0
420680,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420680,84,20160101,0,1,1,2,2,2,0,3,1,1,0,0
420681,1,20020701,0,1,1,0,1,0,0,0,0,1,1,0
420682,1,19951129,0,1,1,0,1,0,0,0,0,1,1,0
420682,84,20130101,0,1,1,2,2,2,0,0,1,1,0,0
